user_id,experiment_group,device,traffic_source,age_group,view,click,add_to_cart,checkout,purchase,order_value,revenue
45368,Variant,Desktop,Email,55+,False,False,False,False,False,0.0,0.0
45369,Control,Mobile,Organic,35-44,True,True,True,False,False,0.0,0.0
45370,Control,Mobile,Organic,45-54,False,False,False,False,False,0.0,0.0
45371,Control,Desktop,Social,18-24,True,False,False,False,False,0.0,0.0
45372,Variant,Desktop,Direct,35-44,False,False,False,False,False,0.0,0.0
45373,Variant,Mobile,Organic,25-34,True,False,False,False,False,0.0,0.0
45374,Control,Tablet,Social,35-44,True,False,False,False,False,0.0,0.0
45375,Variant,Mobile,Social,55+,False,False,False,False,False,0.0,0.0
45376,Control,Mobile,Email,18-24,True,True,True,True,True,66.07,66.07
45377,Variant,Desktop,Social,35-44,True,False,False,False,False,0.0,0.0
45378,Control,Mobile,Social,25-34,True,False,False,False,False,0.0,0.0
45379,Variant,Desktop,Direct,18-24,True,True,True,True,True,54.1,54.1
45380,Variant,Mobile,Email,25-34,True,True,True,True,True,44.99,44.99
45381,Variant,Mobile,Paid Search,25-34,True,True,True,False,False,0.0,0.0
45382,Variant,Mobile,Paid Search,18-24,True,False,False,False,False,0.0,0.0
45383,Control,Desktop,Organic,35-44,True,False,False,False,False,0.0,0.0
45384,Control,Mobile,Social,35-44,False,False,False,False,False,0.0,0.0
45385,Control,Desktop,Organic,18-24,True,True,True,True,True,39.87,39.87
45386,Variant,Desktop,Organic,45-54,True,True,True,True,False,0.0,0.0
45387,Variant,Desktop,Organic,25-34,True,True,True,False,False,0.0,0.0
45388,Control,Mobile,Email,55+,True,False,False,False,False,0.0,0.0
45389,Control,Desktop,Organic,25-34,True,True,True,True,False,0.0,0.0
45390,Variant,Desktop,Organic,25-34,False,False,False,False,False,0.0,0.0
45391,Control,Mobile,Email,55+,True,False,False,False,False,0.0,0.0
45392,Variant,Mobile,Social,35-44,True,False,False,False,False,0.0,0.0
45393,Control,Tablet,Social,35-44,False,False,False,False,False,0.0,0.0
45394,Variant,Desktop,Organic,25-34,True,True,False,False,False,0.0,0.0
45395,Control,Mobile,Direct,25-34,True,True,True,False,False,0.0,0.0
45396,Variant,Mobile,Organic,25-34,True,True,True,False,False,0.0,0.0
45397,Variant,Tablet,Email,25-34,True,True,True,False,False,0.0,0.0
45398,Control,Mobile,Social,25-34,True,False,False,False,False,0.0,0.0
45399,Variant,Desktop,Social,18-24,True,True,False,False,False,0.0,0.0
45400,Control,Mobile,Organic,18-24,False,False,False,False,False,0.0,0.0
45401,Variant,Mobile,Organic,45-54,False,False,False,False,False,0.0,0.0
45402,Variant,Tablet,Organic,25-34,True,True,True,True,True,89.23,89.23
45403,Control,Mobile,Paid Search,25-34,True,True,False,False,False,0.0,0.0
45404,Variant,Mobile,Email,45-54,True,False,False,False,False,0.0,0.0
45405,Control,Desktop,Paid Search,35-44,True,False,False,False,False,0.0,0.0
45406,Control,Desktop,Social,25-34,False,False,False,False,False,0.0,0.0
45407,Control,Desktop,Organic,25-34,True,True,False,False,False,0.0,0.0
45408,Control,Desktop,Paid Search,35-44,True,False,False,False,False,0.0,0.0
45409,Variant,Desktop,Social,25-34,False,False,False,False,False,0.0,0.0
45410,Variant,Mobile,Organic,35-44,True,False,False,False,False,0.0,0.0
45411,Control,Desktop,Email,18-24,True,True,False,False,False,0.0,0.0
45412,Control,Desktop,Social,45-54,True,True,True,False,False,0.0,0.0
45413,Control,Desktop,Organic,25-34,True,False,False,False,False,0.0,0.0
45414,Variant,Mobile,Organic,35-44,True,True,True,True,True,70.67,70.67
45415,Variant,Mobile,Organic,55+,True,True,True,False,False,0.0,0.0
45416,Variant,Desktop,Organic,25-34,False,False,False,False,False,0.0,0.0
45417,Control,Desktop,Paid Search,35-44,True,True,False,False,False,0.0,0.0
45418,Control,Mobile,Paid Search,55+,True,True,True,False,False,0.0,0.0
45419,Control,Mobile,Paid Search,25-34,True,True,False,False,False,0.0,0.0
45420,Variant,Mobile,Organic,25-34,True,True,False,False,False,0.0,0.0
45421,Variant,Mobile,Social,35-44,True,False,False,False,False,0.0,0.0
45422,Variant,Mobile,Social,25-34,True,True,True,False,False,0.0,0.0
45423,Variant,Mobile,Social,25-34,True,True,False,False,False,0.0,0.0
45424,Control,Mobile,Email,25-34,True,True,True,True,True,74.1,74.1
45425,Control,Mobile,Paid Search,18-24,False,False,False,False,False,0.0,0.0
45426,Variant,Desktop,Direct,25-34,True,False,False,False,False,0.0,0.0
45427,Control,Desktop,Paid Search,55+,True,True,True,True,False,0.0,0.0
45428,Control,Desktop,Social,55+,False,False,False,False,False,0.0,0.0
45429,Control,Desktop,Organic,18-24,True,False,False,False,False,0.0,0.0
45430,Variant,Mobile,Email,25-34,True,True,False,False,False,0.0,0.0
45431,Control,Desktop,Paid Search,18-24,True,True,False,False,False,0.0,0.0
45432,Variant,Mobile,Organic,45-54,True,True,True,True,True,63.73,63.73
45433,Variant,Desktop,Organic,45-54,True,False,False,False,False,0.0,0.0
45434,Variant,Desktop,Email,35-44,True,False,False,False,False,0.0,0.0
45435,Control,Mobile,Organic,18-24,True,False,False,False,False,0.0,0.0
45436,Control,Tablet,Organic,18-24,True,True,False,False,False,0.0,0.0
45437,Variant,Desktop,Direct,25-34,True,False,False,False,False,0.0,0.0
45438,Control,Desktop,Paid Search,25-34,True,True,False,False,False,0.0,0.0
45439,Control,Mobile,Direct,35-44,True,False,False,False,False,0.0,0.0
45440,Control,Mobile,Email,45-54,True,False,False,False,False,0.0,0.0
45441,Variant,Mobile,Paid Search,25-34,False,False,False,False,False,0.0,0.0
45442,Variant,Mobile,Paid Search,55+,True,True,True,True,True,49.3,49.3
45443,Variant,Desktop,Organic,35-44,True,True,True,True,True,53.45,53.45
45444,Variant,Desktop,Paid Search,55+,True,False,False,False,False,0.0,0.0
45445,Control,Desktop,Direct,25-34,True,True,True,True,True,41.64,41.64
45446,Control,Tablet,Social,25-34,True,True,False,False,False,0.0,0.0
45447,Control,Desktop,Paid Search,25-34,True,True,True,True,False,0.0,0.0
45448,Variant,Desktop,Social,18-24,True,False,False,False,False,0.0,0.0
45449,Control,Desktop,Social,18-24,True,True,True,True,True,122.78,122.78
45450,Variant,Desktop,Social,25-34,True,False,False,False,False,0.0,0.0
45451,Control,Mobile,Email,35-44,False,False,False,False,False,0.0,0.0
45452,Control,Mobile,Organic,25-34,True,False,False,False,False,0.0,0.0
45453,Variant,Tablet,Organic,45-54,True,True,True,False,False,0.0,0.0
45454,Control,Desktop,Paid Search,35-44,True,True,False,False,False,0.0,0.0
45455,Control,Mobile,Direct,35-44,True,False,False,False,False,0.0,0.0
45456,Control,Desktop,Paid Search,35-44,True,False,False,False,False,0.0,0.0
45457,Control,Tablet,Social,45-54,False,False,False,False,False,0.0,0.0
45458,Control,Mobile,Paid Search,25-34,True,False,False,False,False,0.0,0.0
45459,Control,Desktop,Organic,45-54,True,True,True,False,False,0.0,0.0
45460,Control,Desktop,Organic,45-54,True,True,False,False,False,0.0,0.0
45461,Variant,Tablet,Direct,35-44,True,True,True,True,True,55.38,55.38
45462,Variant,Mobile,Direct,45-54,True,False,False,False,False,0.0,0.0
45463,Control,Mobile,Paid Search,35-44,True,False,False,False,False,0.0,0.0
45464,Variant,Desktop,Organic,25-34,True,True,True,False,False,0.0,0.0
45465,Control,Mobile,Organic,18-24,True,False,False,False,False,0.0,0.0
45466,Variant,Desktop,Social,25-34,False,False,False,False,False,0.0,0.0
45467,Variant,Desktop,Social,35-44,True,False,False,False,False,0.0,0.0
45468,Variant,Tablet,Organic,25-34,True,True,True,False,False,0.0,0.0
45469,Control,Tablet,Paid Search,55+,True,True,True,True,False,0.0,0.0
45470,Variant,Mobile,Direct,35-44,True,False,False,False,False,0.0,0.0
45471,Control,Mobile,Organic,35-44,True,True,False,False,False,0.0,0.0
45472,Control,Desktop,Paid Search,35-44,True,False,False,False,False,0.0,0.0
45473,Variant,Mobile,Organic,18-24,True,False,False,False,False,0.0,0.0
45474,Control,Desktop,Direct,35-44,False,False,False,False,False,0.0,0.0
45475,Control,Desktop,Organic,55+,True,False,False,False,False,0.0,0.0
45476,Variant,Mobile,Paid Search,18-24,True,True,False,False,False,0.0,0.0
45477,Variant,Mobile,Direct,55+,True,True,False,False,False,0.0,0.0
45478,Variant,Mobile,Organic,45-54,True,True,False,False,False,0.0,0.0
45479,Variant,Tablet,Organic,18-24,True,True,False,False,False,0.0,0.0
45480,Control,Mobile,Paid Search,25-34,True,True,False,False,False,0.0,0.0
45481,Variant,Desktop,Paid Search,25-34,True,False,False,False,False,0.0,0.0
45482,Variant,Desktop,Social,25-34,True,False,False,False,False,0.0,0.0
45483,Control,Desktop,Organic,25-34,True,True,True,False,False,0.0,0.0
45484,Control,Desktop,Email,55+,True,False,False,False,False,0.0,0.0
45485,Control,Desktop,Paid Search,25-34,False,False,False,False,False,0.0,0.0
45486,Control,Mobile,Email,45-54,False,False,False,False,False,0.0,0.0
45487,Variant,Mobile,Organic,25-34,True,False,False,False,False,0.0,0.0
45488,Control,Mobile,Organic,35-44,True,False,False,False,False,0.0,0.0
45489,Variant,Desktop,Social,45-54,True,False,False,False,False,0.0,0.0
45490,Variant,Mobile,Direct,35-44,True,True,False,False,False,0.0,0.0
45491,Variant,Mobile,Social,25-34,False,False,False,False,False,0.0,0.0
45492,Variant,Mobile,Email,25-34,True,False,False,False,False,0.0,0.0
45493,Variant,Mobile,Organic,35-44,True,False,False,False,False,0.0,0.0
45494,Variant,Mobile,Organic,35-44,False,False,False,False,False,0.0,0.0
45495,Variant,Desktop,Paid Search,25-34,True,True,True,False,False,0.0,0.0
45496,Control,Tablet,Email,35-44,True,True,False,False,False,0.0,0.0
45497,Variant,Desktop,Direct,45-54,True,False,False,False,False,0.0,0.0
45498,Variant,Mobile,Social,35-44,True,False,False,False,False,0.0,0.0
45499,Variant,Mobile,Organic,35-44,False,False,False,False,False,0.0,0.0
45500,Control,Mobile,Organic,45-54,True,True,True,False,False,0.0,0.0
45501,Variant,Desktop,Paid Search,35-44,True,True,True,True,True,112.75,112.75
45502,Variant,Mobile,Email,18-24,True,True,True,False,False,0.0,0.0
45503,Variant,Desktop,Organic,25-34,True,True,True,True,True,38.79,38.79
45504,Control,Mobile,Organic,25-34,True,False,False,False,False,0.0,0.0
45505,Control,Mobile,Paid Search,35-44,True,True,False,False,False,0.0,0.0
45506,Control,Desktop,Organic,35-44,True,True,False,False,False,0.0,0.0
45507,Variant,Mobile,Direct,18-24,True,True,False,False,False,0.0,0.0
45508,Control,Mobile,Paid Search,25-34,True,True,False,False,False,0.0,0.0
45509,Variant,Desktop,Direct,45-54,True,True,True,True,False,0.0,0.0
45510,Variant,Mobile,Paid Search,18-24,True,True,True,False,False,0.0,0.0
45511,Control,Tablet,Direct,25-34,False,False,False,False,False,0.0,0.0
45512,Control,Mobile,Direct,25-34,True,True,True,False,False,0.0,0.0
45513,Variant,Desktop,Direct,55+,True,True,False,False,False,0.0,0.0
45514,Variant,Desktop,Social,55+,True,True,False,False,False,0.0,0.0
45515,Variant,Mobile,Paid Search,45-54,False,False,False,False,False,0.0,0.0
45516,Variant,Desktop,Social,35-44,False,False,False,False,False,0.0,0.0
45517,Variant,Tablet,Organic,18-24,False,False,False,False,False,0.0,0.0
45518,Control,Desktop,Social,35-44,True,False,False,False,False,0.0,0.0
45519,Control,Desktop,Direct,25-34,True,True,False,False,False,0.0,0.0
45520,Control,Desktop,Organic,25-34,True,False,False,False,False,0.0,0.0
45521,Control,Desktop,Direct,25-34,True,False,False,False,False,0.0,0.0
45522,Variant,Mobile,Social,45-54,True,True,False,False,False,0.0,0.0
45523,Control,Desktop,Paid Search,35-44,False,False,False,False,False,0.0,0.0
45524,Variant,Tablet,Direct,25-34,True,True,False,False,False,0.0,0.0
45525,Control,Mobile,Direct,35-44,True,False,False,False,False,0.0,0.0
45526,Control,Desktop,Email,25-34,True,True,True,True,True,36.75,36.75
45527,Control,Mobile,Social,18-24,True,False,False,False,False,0.0,0.0
45528,Control,Tablet,Email,18-24,True,False,False,False,False,0.0,0.0
45529,Control,Mobile,Organic,35-44,True,True,True,False,False,0.0,0.0
45530,Variant,Mobile,Organic,25-34,True,False,False,False,False,0.0,0.0
45531,Control,Desktop,Direct,18-24,True,False,False,False,False,0.0,0.0
45532,Control,Mobile,Paid Search,25-34,True,False,False,False,False,0.0,0.0
45533,Variant,Mobile,Organic,35-44,True,False,False,False,False,0.0,0.0
45534,Control,Mobile,Paid Search,25-34,False,False,False,False,False,0.0,0.0
45535,Variant,Desktop,Paid Search,25-34,False,False,False,False,False,0.0,0.0
45536,Variant,Desktop,Direct,25-34,True,True,True,True,True,86.02,86.02
45537,Control,Tablet,Email,35-44,True,True,True,True,True,95.83,95.83
45538,Control,Mobile,Direct,35-44,True,True,True,True,True,26.07,26.07
45539,Variant,Mobile,Direct,35-44,True,True,False,False,False,0.0,0.0
45540,Control,Desktop,Social,45-54,False,False,False,False,False,0.0,0.0
45541,Control,Mobile,Social,45-54,False,False,False,False,False,0.0,0.0
45542,Control,Mobile,Paid Search,25-34,True,False,False,False,False,0.0,0.0
45543,Control,Desktop,Direct,35-44,True,False,False,False,False,0.0,0.0
45544,Variant,Desktop,Organic,25-34,True,True,True,True,True,33.72,33.72
45545,Variant,Mobile,Paid Search,45-54,True,False,False,False,False,0.0,0.0
45546,Variant,Desktop,Organic,35-44,True,True,False,False,False,0.0,0.0
45547,Control,Mobile,Paid Search,35-44,True,True,False,False,False,0.0,0.0
45548,Variant,Mobile,Social,18-24,False,False,False,False,False,0.0,0.0
45549,Variant,Desktop,Paid Search,35-44,True,False,False,False,False,0.0,0.0
45550,Variant,Mobile,Social,35-44,False,False,False,False,False,0.0,0.0
45551,Variant,Desktop,Direct,18-24,True,False,False,False,False,0.0,0.0
45552,Variant,Mobile,Organic,18-24,True,True,False,False,False,0.0,0.0
45553,Control,Desktop,Social,55+,True,True,True,True,False,0.0,0.0
45554,Variant,Mobile,Organic,18-24,True,False,False,False,False,0.0,0.0
45555,Variant,Mobile,Paid Search,25-34,True,False,False,False,False,0.0,0.0
45556,Control,Tablet,Paid Search,25-34,True,False,False,False,False,0.0,0.0
45557,Control,Mobile,Organic,35-44,True,True,False,False,False,0.0,0.0
45558,Control,Mobile,Direct,25-34,True,False,False,False,False,0.0,0.0
45559,Variant,Tablet,Direct,18-24,True,False,False,False,False,0.0,0.0
45560,Variant,Desktop,Direct,25-34,True,True,False,False,False,0.0,0.0
45561,Variant,Mobile,Paid Search,35-44,False,False,False,False,False,0.0,0.0
45562,Variant,Desktop,Paid Search,25-34,True,True,False,False,False,0.0,0.0
45563,Control,Desktop,Direct,25-34,True,True,False,False,False,0.0,0.0
45564,Variant,Mobile,Email,35-44,True,False,False,False,False,0.0,0.0
45565,Control,Mobile,Organic,45-54,True,True,True,True,True,26.88,26.88
45566,Variant,Tablet,Paid Search,45-54,True,False,False,False,False,0.0,0.0
45567,Control,Mobile,Paid Search,25-34,True,True,False,False,False,0.0,0.0
45568,Variant,Mobile,Social,18-24,True,True,True,True,True,92.83,92.83
45569,Control,Mobile,Paid Search,55+,True,False,False,False,False,0.0,0.0
45570,Variant,Desktop,Paid Search,18-24,True,False,False,False,False,0.0,0.0
45571,Control,Mobile,Social,18-24,False,False,False,False,False,0.0,0.0
45572,Control,Mobile,Email,25-34,True,True,False,False,False,0.0,0.0
45573,Variant,Desktop,Email,35-44,True,False,False,False,False,0.0,0.0
45574,Control,Mobile,Organic,45-54,False,False,False,False,False,0.0,0.0
45575,Control,Desktop,Direct,45-54,True,True,True,True,True,96.6,96.6
45576,Control,Mobile,Organic,25-34,True,True,True,True,False,0.0,0.0
45577,Control,Desktop,Paid Search,35-44,True,True,True,True,True,57.86,57.86
45578,Control,Desktop,Paid Search,35-44,True,True,True,False,False,0.0,0.0
45579,Control,Desktop,Organic,35-44,True,True,True,True,True,135.81,135.81
45580,Control,Mobile,Direct,55+,False,False,False,False,False,0.0,0.0
45581,Control,Desktop,Organic,35-44,False,False,False,False,False,0.0,0.0
45582,Control,Mobile,Direct,35-44,False,False,False,False,False,0.0,0.0
45583,Variant,Mobile,Organic,25-34,True,False,False,False,False,0.0,0.0
45584,Control,Mobile,Paid Search,25-34,True,False,False,False,False,0.0,0.0
45585,Control,Mobile,Paid Search,25-34,True,True,False,False,False,0.0,0.0
45586,Variant,Mobile,Organic,25-34,True,True,True,True,True,101.17,101.17
45587,Control,Mobile,Organic,25-34,True,False,False,False,False,0.0,0.0
45588,Control,Mobile,Organic,25-34,True,True,False,False,False,0.0,0.0
45589,Variant,Desktop,Paid Search,45-54,True,True,True,True,True,65.19,65.19
45590,Variant,Mobile,Paid Search,25-34,True,False,False,False,False,0.0,0.0
45591,Control,Desktop,Direct,35-44,True,True,False,False,False,0.0,0.0
45592,Control,Mobile,Social,35-44,True,True,True,False,False,0.0,0.0
45593,Control,Mobile,Direct,25-34,True,True,True,True,False,0.0,0.0
45594,Control,Mobile,Organic,55+,True,False,False,False,False,0.0,0.0
45595,Variant,Desktop,Direct,25-34,True,False,False,False,False,0.0,0.0
45596,Variant,Tablet,Organic,25-34,True,True,True,True,True,25.97,25.97
45597,Control,Mobile,Social,45-54,False,False,False,False,False,0.0,0.0
45598,Variant,Mobile,Direct,35-44,True,True,True,True,False,0.0,0.0
45599,Variant,Mobile,Social,25-34,True,False,False,False,False,0.0,0.0
45600,Variant,Mobile,Paid Search,35-44,True,False,False,False,False,0.0,0.0
45601,Control,Mobile,Organic,45-54,True,True,True,False,False,0.0,0.0
45602,Variant,Mobile,Organic,45-54,True,False,False,False,False,0.0,0.0
45603,Control,Mobile,Social,35-44,True,True,False,False,False,0.0,0.0
45604,Control,Tablet,Direct,55+,True,True,True,True,False,0.0,0.0
45605,Control,Mobile,Social,45-54,False,False,False,False,False,0.0,0.0
45606,Control,Mobile,Email,18-24,True,True,False,False,False,0.0,0.0
45607,Control,Desktop,Organic,25-34,True,False,False,False,False,0.0,0.0
45608,Control,Desktop,Direct,25-34,True,False,False,False,False,0.0,0.0
45609,Variant,Desktop,Social,18-24,True,False,False,False,False,0.0,0.0
45610,Variant,Desktop,Organic,18-24,True,False,False,False,False,0.0,0.0
45611,Variant,Desktop,Direct,25-34,True,True,False,False,False,0.0,0.0
45612,Variant,Mobile,Organic,35-44,True,False,False,False,False,0.0,0.0
45613,Control,Mobile,Social,55+,True,True,False,False,False,0.0,0.0
45614,Variant,Mobile,Email,35-44,True,True,False,False,False,0.0,0.0
45615,Variant,Desktop,Organic,35-44,True,True,True,True,False,0.0,0.0
45616,Control,Desktop,Paid Search,25-34,True,True,True,False,False,0.0,0.0
45617,Variant,Tablet,Organic,45-54,True,False,False,False,False,0.0,0.0
45618,Variant,Mobile,Social,35-44,True,False,False,False,False,0.0,0.0
45619,Variant,Mobile,Organic,55+,True,True,True,False,False,0.0,0.0
45620,Variant,Mobile,Direct,35-44,True,False,False,False,False,0.0,0.0
45621,Variant,Mobile,Social,35-44,True,True,True,False,False,0.0,0.0
45622,Variant,Desktop,Organic,25-34,True,True,False,False,False,0.0,0.0
45623,Variant,Desktop,Social,35-44,True,False,False,False,False,0.0,0.0
45624,Control,Mobile,Paid Search,25-34,True,True,False,False,False,0.0,0.0
45625,Control,Desktop,Organic,55+,True,False,False,False,False,0.0,0.0
45626,Control,Mobile,Direct,45-54,False,False,False,False,False,0.0,0.0
45627,Variant,Tablet,Organic,25-34,True,False,False,False,False,0.0,0.0
45628,Control,Mobile,Direct,55+,False,False,False,False,False,0.0,0.0
45629,Control,Desktop,Paid Search,55+,True,False,False,False,False,0.0,0.0
45630,Control,Tablet,Organic,18-24,True,False,False,False,False,0.0,0.0
45631,Control,Mobile,Paid Search,25-34,True,False,False,False,False,0.0,0.0
45632,Variant,Mobile,Organic,45-54,True,True,False,False,False,0.0,0.0
45633,Variant,Desktop,Paid Search,45-54,True,False,False,False,False,0.0,0.0
45634,Control,Mobile,Direct,35-44,True,True,False,False,False,0.0,0.0
45635,Variant,Desktop,Organic,18-24,True,True,False,False,False,0.0,0.0
45636,Variant,Desktop,Organic,25-34,True,True,True,False,False,0.0,0.0
45637,Variant,Desktop,Social,35-44,False,False,False,False,False,0.0,0.0
45638,Variant,Mobile,Email,35-44,True,False,False,False,False,0.0,0.0
45639,Variant,Desktop,Paid Search,55+,True,True,False,False,False,0.0,0.0
45640,Variant,Mobile,Organic,55+,True,False,False,False,False,0.0,0.0
45641,Variant,Desktop,Paid Search,25-34,True,False,False,False,False,0.0,0.0
45642,Variant,Desktop,Email,25-34,False,False,False,False,False,0.0,0.0
45643,Variant,Mobile,Email,35-44,True,False,False,False,False,0.0,0.0
45644,Control,Tablet,Organic,55+,True,False,False,False,False,0.0,0.0
45645,Control,Mobile,Social,45-54,True,True,True,False,False,0.0,0.0
45646,Control,Mobile,Organic,45-54,True,True,True,False,False,0.0,0.0
45647,Variant,Mobile,Direct,25-34,True,True,False,False,False,0.0,0.0
45648,Variant,Mobile,Paid Search,18-24,True,True,False,False,False,0.0,0.0
45649,Control,Mobile,Direct,55+,False,False,False,False,False,0.0,0.0
45650,Control,Desktop,Paid Search,35-44,True,True,False,False,False,0.0,0.0
45651,Variant,Tablet,Paid Search,35-44,False,False,False,False,False,0.0,0.0
45652,Control,Mobile,Paid Search,45-54,True,True,False,False,False,0.0,0.0
45653,Control,Mobile,Organic,18-24,True,True,False,False,False,0.0,0.0
45654,Variant,Mobile,Email,18-24,True,True,True,True,True,37.9,37.9
45655,Control,Desktop,Paid Search,25-34,True,True,True,True,True,43.51,43.51
45656,Variant,Desktop,Social,35-44,True,False,False,False,False,0.0,0.0
45657,Variant,Desktop,Email,45-54,True,True,True,False,False,0.0,0.0
45658,Variant,Tablet,Email,45-54,True,True,True,True,True,90.96,90.96
45659,Control,Desktop,Direct,25-34,True,False,False,False,False,0.0,0.0
45660,Control,Desktop,Organic,25-34,True,False,False,False,False,0.0,0.0
45661,Control,Tablet,Social,18-24,True,True,False,False,False,0.0,0.0
45662,Control,Mobile,Paid Search,18-24,True,True,True,True,False,0.0,0.0
45663,Control,Desktop,Direct,25-34,True,True,True,True,False,0.0,0.0
45664,Variant,Mobile,Email,35-44,True,False,False,False,False,0.0,0.0
45665,Variant,Mobile,Social,18-24,False,False,False,False,False,0.0,0.0
45666,Variant,Desktop,Organic,55+,True,True,False,False,False,0.0,0.0
45667,Variant,Mobile,Paid Search,45-54,True,False,False,False,False,0.0,0.0
45668,Control,Desktop,Email,55+,True,True,False,False,False,0.0,0.0
45669,Control,Mobile,Direct,55+,True,False,False,False,False,0.0,0.0
45670,Control,Mobile,Organic,35-44,True,True,False,False,False,0.0,0.0
45671,Variant,Desktop,Organic,18-24,True,False,False,False,False,0.0,0.0
45672,Control,Desktop,Organic,35-44,True,True,False,False,False,0.0,0.0
45673,Control,Mobile,Direct,25-34,True,True,True,True,True,120.36,120.36
45674,Variant,Mobile,Social,55+,False,False,False,False,False,0.0,0.0
45675,Control,Mobile,Organic,18-24,True,True,True,False,False,0.0,0.0
45676,Control,Mobile,Organic,25-34,True,True,True,False,False,0.0,0.0
45677,Control,Tablet,Direct,35-44,True,False,False,False,False,0.0,0.0
45678,Control,Mobile,Email,35-44,True,True,True,True,True,52.89,52.89
45679,Variant,Tablet,Paid Search,18-24,True,False,False,False,False,0.0,0.0
45680,Variant,Mobile,Organic,45-54,True,True,True,True,True,63.43,63.43
45681,Variant,Desktop,Organic,35-44,False,False,False,False,False,0.0,0.0
45682,Variant,Mobile,Organic,25-34,True,True,False,False,False,0.0,0.0
45683,Control,Mobile,Paid Search,35-44,False,False,False,False,False,0.0,0.0
45684,Control,Mobile,Organic,18-24,True,True,True,True,False,0.0,0.0
45685,Variant,Tablet,Social,18-24,True,False,False,False,False,0.0,0.0
45686,Control,Mobile,Organic,35-44,True,True,True,False,False,0.0,0.0
45687,Variant,Mobile,Paid Search,25-34,True,True,True,False,False,0.0,0.0
45688,Variant,Desktop,Social,18-24,False,False,False,False,False,0.0,0.0
45689,Control,Desktop,Social,35-44,True,True,True,False,False,0.0,0.0
45690,Control,Tablet,Organic,18-24,False,False,False,False,False,0.0,0.0
45691,Variant,Tablet,Paid Search,18-24,False,False,False,False,False,0.0,0.0
45692,Control,Mobile,Paid Search,35-44,True,True,False,False,False,0.0,0.0
45693,Variant,Mobile,Paid Search,55+,True,False,False,False,False,0.0,0.0
45694,Control,Mobile,Paid Search,35-44,True,True,True,True,True,93.45,93.45
45695,Control,Desktop,Organic,18-24,True,True,False,False,False,0.0,0.0
45696,Variant,Desktop,Paid Search,35-44,True,True,True,True,True,82.84,82.84
45697,Control,Desktop,Paid Search,25-34,True,False,False,False,False,0.0,0.0
45698,Control,Mobile,Direct,25-34,True,False,False,False,False,0.0,0.0
45699,Control,Desktop,Social,45-54,True,True,True,True,True,59.43,59.43
45700,Control,Desktop,Organic,25-34,True,True,True,False,False,0.0,0.0
45701,Variant,Mobile,Organic,18-24,True,False,False,False,False,0.0,0.0
45702,Variant,Desktop,Organic,25-34,True,True,False,False,False,0.0,0.0
45703,Control,Mobile,Organic,25-34,True,False,False,False,False,0.0,0.0
45704,Variant,Tablet,Paid Search,25-34,True,True,True,True,False,0.0,0.0
45705,Control,Desktop,Direct,18-24,True,True,False,False,False,0.0,0.0
45706,Variant,Desktop,Direct,18-24,True,True,False,False,False,0.0,0.0
45707,Variant,Desktop,Direct,25-34,True,True,True,True,True,53.86,53.86
45708,Variant,Mobile,Paid Search,45-54,True,True,True,True,False,0.0,0.0
45709,Variant,Desktop,Email,18-24,True,False,False,False,False,0.0,0.0
45710,Variant,Mobile,Email,35-44,True,True,True,False,False,0.0,0.0
45711,Variant,Desktop,Organic,25-34,True,True,True,True,True,33.39,33.39
45712,Variant,Mobile,Social,45-54,True,False,False,False,False,0.0,0.0
45713,Variant,Desktop,Paid Search,35-44,True,True,True,True,True,95.44,95.44
45714,Control,Desktop,Organic,25-34,True,True,True,True,False,0.0,0.0
45715,Variant,Mobile,Organic,25-34,True,True,True,True,True,56.39,56.39
45716,Variant,Mobile,Email,25-34,True,False,False,False,False,0.0,0.0
45717,Variant,Desktop,Paid Search,18-24,True,False,False,False,False,0.0,0.0
45718,Variant,Mobile,Paid Search,45-54,True,True,False,False,False,0.0,0.0
45719,Control,Mobile,Direct,25-34,True,False,False,False,False,0.0,0.0
45720,Control,Desktop,Organic,25-34,True,True,False,False,False,0.0,0.0
45721,Control,Mobile,Paid Search,35-44,True,False,False,False,False,0.0,0.0
45722,Control,Mobile,Organic,25-34,True,False,False,False,False,0.0,0.0
45723,Variant,Desktop,Direct,55+,True,False,False,False,False,0.0,0.0
45724,Control,Tablet,Paid Search,45-54,True,True,False,False,False,0.0,0.0
45725,Control,Mobile,Direct,35-44,False,False,False,False,False,0.0,0.0
45726,Control,Desktop,Organic,35-44,True,True,False,False,False,0.0,0.0
45727,Variant,Desktop,Paid Search,45-54,True,True,False,False,False,0.0,0.0
45728,Control,Mobile,Organic,45-54,True,False,False,False,False,0.0,0.0
45729,Control,Desktop,Direct,35-44,True,True,True,True,True,49.86,49.86
45730,Variant,Desktop,Social,45-54,True,True,True,False,False,0.0,0.0
45731,Control,Mobile,Organic,45-54,True,False,False,False,False,0.0,0.0
45732,Variant,Desktop,Paid Search,25-34,True,True,False,False,False,0.0,0.0
45733,Variant,Mobile,Organic,45-54,True,True,True,True,True,46.46,46.46
45734,Control,Desktop,Paid Search,45-54,False,False,False,False,False,0.0,0.0
45735,Variant,Mobile,Paid Search,45-54,True,True,True,False,False,0.0,0.0
45736,Variant,Tablet,Organic,25-34,True,True,True,False,False,0.0,0.0
45737,Control,Desktop,Direct,18-24,True,False,False,False,False,0.0,0.0
